LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
species	Chryseobacterium aureum	2497456	2168	202663	0.976558	191332	0.089861	0.095183	0.000356
species	Pseudomonas viciae	2505979	782	67751	0.978598	64715	0.049949	0.094867	0.000355
species	Pseudomonas viridiflava	33069	2431	241734	0.971729	156253	0.020103	0.093382	0.000350
species	Sulfurimicrobium lacus	2715678	2194	243098	0.974023	230754	0.088402	0.093131	0.000349
species	Phreatobacter cathodiphilus	1868589	1947	173156	0.978277	164433	0.083335	0.087756	0.000329
species	Pseudomonas knackmussii	65741	344	32018	0.976156	30179	0.080371	0.085269	0.000319
species	Comamonas piscis	1562974	1726	160869	0.976993	154342	0.080877	0.084297	0.000316
species	Qipengyuania gelatinilytica	2867231	1206	118563	0.976405	114184	0.080935	0.084039	0.000315
species	Chryseobacterium oryzae	2929799	1387	157064	0.970627	35429	0.018881	0.083702	0.000313
species	Pseudopedobacter saltans	151895	2536	327734	0.971188	315902	0.078711	0.081659	0.000306
species	Sphingomonas aliaeris	2759526	1787	202011	0.973046	87537	0.035019	0.080813	0.000303
species	Pseudocitrobacter corydidari	2891570	1591	158280	0.975318	151453	0.075984	0.079409	0.000297
species	Intestinimonas butyriciproducens	1297617	1599	200434	0.968292	164822	0.048377	0.076101	0.000285
species	Chryseobacterium salivictor	2547600	883	84410	0.975547	81084	0.072148	0.075108	0.000281
species	Mycolicibacterium boenickei	146017	1496	123540	0.979231	117917	0.070424	0.073936	0.000277
species	Streptococcus sanguinis	1305	753	93985	0.952270	59669	0.011931	0.073447	0.000275
species	Bacteroides zhangwenhongii	2650157	1912	206784	0.969703	111083	0.039048	0.072689	0.000272
species	Rugosibacter aromaticivorans	1565605	1380	167882	0.971945	160488	0.069202	0.072390	0.000271
species	Wielerella bovis	2917790	918	115195	0.956576	40220	0.014634	0.072125	0.000270
species	Caldichromatium japonicum	2699430	1442	164720	0.973009	158674	0.069366	0.072009	0.000270
species	Pseudomonas seleniipraecipitans	640205	1542	132391	0.967208	39925	0.021578	0.071553	0.000268
species	Methylobacterium oryzae	334852	628	76342	0.970242	29395	0.027228	0.070713	0.000265
species	Geoalkalibacter halelectricus	2847045	1865	211601	0.973866	204680	0.065766	0.067990	0.000255
species	Wujia chipingensis	2763670	1053	122417	0.972312	119330	0.065503	0.067198	0.000252
species	Geobacter benzoatilyticus	2815309	1475	172881	0.972764	166501	0.062764	0.065169	0.000244
species	Catenulispora acidiphila	304895	3886	376678	0.976187	363735	0.061497	0.063685	0.000238
species	Neotabrizicola shimadae	2807096	1463	149074	0.974260	54783	0.023027	0.062660	0.000235
species	Paludibacterium paludis	1225769	1534	161206	0.974220	73812	0.027798	0.060712	0.000227
species	Leisingera methylohalidivorans	133924	1155	106221	0.976842	101552	0.058041	0.060710	0.000227
species	Chryseobacterium camelliae	1265445	1686	192238	0.973579	185910	0.057596	0.059575	0.000223
species	Aquitalea aquatilis	1537400	1249	124983	0.975462	121228	0.056932	0.058696	0.000220
species	Paraoerskovia marina	545619	874	80502	0.966381	46631	0.033774	0.058306	0.000218
species	Paraurantiacibacter namhicola	645517	839	83159	0.975879	80644	0.055788	0.057528	0.000215
species	Phaeobacter inhibens	221822	683	62497	0.962671	60342	0.010876	0.056680	0.000212
species	Kaustia mangrovi	2593653	1502	145377	0.975625	140501	0.053768	0.055634	0.000208
species	Erwinia pyrifoliae	79967	191	19219	0.960560	18913	0.018905	0.055452	0.000208
species	Pseudoxanthomonas spadix	415229	779	68758	0.969220	28269	0.022712	0.055242	0.000207
species	Duodenibacillus massiliensis	1852381	867	108239	0.968482	41603	0.020769	0.054035	0.000202
species	Caballeronia insecticola	758793	1640	149116	0.976217	135892	0.048855	0.053609	0.000201
species	Treponema peruense	2787628	1002	133260	0.970854	128831	0.051568	0.053341	0.000200
species	Sphingomonas panacis	1560345	1341	151187	0.972672	111585	0.038973	0.052805	0.000198
species	Pseudomonas rhizosphaerae	216142	745	68871	0.976956	67553	0.049394	0.050358	0.000189
species	Burkholderia plantarii	41899	558	63835	0.969973	48679	0.023487	0.049650	0.000186
species	Kineococcus radiotolerans	131568	1250	95877	0.975510	71553	0.035233	0.047210	0.000177
species	Thermaerobacter marianensis	73919	724	64353	0.977483	63188	0.045439	0.046277	0.000173
species	Actinomyces weissii	675090	613	61724	0.974959	60682	0.045028	0.045801	0.000171
species	Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	895	120311	0.954626	43717	0.016186	0.044544	0.000167
species	Chitinolyticbacter meiyuanensis	682798	1115	112759	0.974785	110615	0.041946	0.042759	0.000160
species	Alistipes communis	2585118	900	92955	0.965353	56484	0.013067	0.041453	0.000155
species	Massilia violaceinigra	2045208	1300	123098	0.975806	120643	0.039687	0.040781	0.000153
species	Methylotenera mobilis	359408	683	88136	0.969630	86572	0.039126	0.039833	0.000149
species	Methylophilus methylotrophus	17	488	47088	0.964281	32865	0.027503	0.039405	0.000148
species	Parvibaculum lavamentivorans	256618	934	101853	0.974953	99220	0.037660	0.038659	0.000145
species	Ralstonia syzygii	28097	94	9023	0.964204	8578	0.023230	0.038344	0.000144
species	Streptomyces seoulensis	73044	684	56506	0.977394	37821	0.023583	0.036722	0.000138
species	Pandoraea faecigallinarum	656179	862	84582	0.971745	38602	0.016229	0.035560	0.000133
species	Selenomonas timonae	2754044	419	37716	0.976195	37203	0.034308	0.034781	0.000130
species	Tessaracoccus flavus	1610493	653	63496	0.974077	51583	0.028061	0.034542	0.000129
species	Caldimonas brevitalea	413882	1205	118492	0.975716	116548	0.032823	0.033371	0.000125
species	Asticcacaulis excentricus	78587	902	104653	0.972066	101716	0.031706	0.033094	0.000124
species	Acidihalobacter aeolianus	2792603	582	78585	0.969245	61113	0.025307	0.032543	0.000122
species	Pseudoduganella lutea	321985	996	93262	0.976330	91594	0.030885	0.031448	0.000118
species	Xylanimonas allomyrinae	2509459	486	49172	0.966961	19526	0.012481	0.031431	0.000118
species	Microbacterium pygmaeum	370764	602	53203	0.978599	52267	0.030672	0.031222	0.000117
species	Musicola paradisiaca	69223	777	80138	0.972056	79632	0.015571	0.030388	0.000114
species	Cupriavidus cauae	2608999	453	36430	0.962614	21455	0.017549	0.029798	0.000112
species	Elioraea tepida	2843330	604	54634	0.976557	52995	0.028209	0.029081	0.000109
species	Azospirillum thiophilum	528244	796	70274	0.977041	66645	0.027547	0.029047	0.000109
species	Thermochromatium tepidum	1050	499	47711	0.975645	46812	0.028430	0.028976	0.000108
species	Methylovirgula ligni	569860	573	62509	0.968484	44309	0.020097	0.028353	0.000106
species	Pengzhenrongella sicca	2819238	542	48988	0.975219	48087	0.026680	0.027180	0.000102
species	Luteimonas yindakuii	2565782	317	26933	0.967727	24195	0.024345	0.027100	0.000101
species	Pseudomonas extremaustralis	359110	373	34202	0.960356	23046	0.009512	0.026173	0.000098
species	Janthinobacterium tructae	2590869	185	18030	0.972902	17789	0.025688	0.026036	0.000097
species	Parolsenella massiliensis	1871022	248	25499	0.971958	25185	0.024394	0.024698	0.000092
species	Pseudoduganella armeniaca	2072590	419	36938	0.976049	36479	0.023810	0.024110	0.000090
species	Geomonas paludis	2740185	602	55142	0.974386	36120	0.015665	0.023914	0.000090
species	Pseudomonas sp. MM227	3019968	476	34889	0.959033	13361	0.009030	0.023580	0.000088
species	Brevundimonas albigilva	1312364	268	23368	0.968991	22833	0.014956	0.022927	0.000086
species	Qiania dongpingensis	2763669	469	61712	0.969518	61222	0.022688	0.022870	0.000086
species	Mycolicibacterium madagascariense	212765	584	55025	0.966204	21216	0.008726	0.022631	0.000085
species	Methylomonas denitrificans	1538553	681	70714	0.959864	19439	0.006178	0.022473	0.000084
species	Ferriphaselus amnicola	1188319	390	47032	0.970126	46556	0.022060	0.022286	0.000083
species	Phnomibacter ginsenosidimutans	2676868	655	86267	0.969945	84957	0.021467	0.021798	0.000082
species	Xylophilus rhododendri	2697032	439	52400	0.952745	14403	0.005762	0.020964	0.000078
species	Mycolicibacterium brumae	85968	368	31197	0.972353	20210	0.013415	0.020708	0.000078
species	Pseudomonas guangdongensis	1245526	196	17329	0.973457	17102	0.020294	0.020563	0.000077
species	Leifsonia xyli	1575	312	28997	0.968621	18941	0.012627	0.020340	0.000076
species	Agrobacterium salinitolerans	1183413	137	14569	0.956221	12672	0.011619	0.020104	0.000075
species	Brachybacterium halotolerans	2795215	199	16497	0.955105	10013	0.011162	0.018390	0.000069
species	Pseudomonas asgharzadehiana	2842349	184	17049	0.971297	16524	0.017575	0.018134	0.000068
species	Pirellulimonas nuda	2528009	794	89407	0.973082	88268	0.017335	0.017559	0.000066
species	Tsuneonella dongtanensis	692370	289	28580	0.973483	28518	0.016857	0.016894	0.000063
species	Ralstonia mannitolilytica	105219	288	26996	0.952922	19448	0.006966	0.016866	0.000063
species	Alysiella crassa	153491	270	30153	0.961527	15726	0.008785	0.016845	0.000063
species	Cupriavidus necator	106590	197	19255	0.953039	10368	0.008521	0.016324	0.000061
species	Berryella wangjianweii	2734634	189	19668	0.963566	18849	0.015409	0.016078	0.000060
species	Pseudomonas guguanensis	1198456	148	11150	0.959117	8812	0.012180	0.015412	0.000058
species	Mycolicibacterium helvum	1534349	447	42664	0.974403	42628	0.014835	0.014847	0.000056
species	Methylobacterium nodulans	114616	642	69345	0.971674	61351	0.013101	0.014808	0.000055
species	Dehalobacter restrictus	55583	142	15076	0.950605	15002	0.008242	0.014802	0.000055
species	Martelella mediterranea	293089	417	37511	0.957560	15098	0.005939	0.014756	0.000055
species	Halomonas tianxiuensis	2497861	293	29070	0.971711	28880	0.014608	0.014704	0.000055
species	Polaromonas naphthalenivorans	216465	372	45047	0.969435	40561	0.013089	0.014537	0.000054
species	Roseitalea porphyridii	1852022	268	24578	0.969547	24239	0.013394	0.013581	0.000051
species	Halopseudomonas xinjiangensis	487184	277	29505	0.969804	28929	0.012989	0.013248	0.000050
species	Pseudomonas xantholysinigenes	2745490	142	12833	0.965144	12833	0.013150	0.013150	0.000049
species	Chania multitudinisentens	1639108	407	45630	0.968215	31368	0.008985	0.013071	0.000049
species	Mycolicibacterium doricum	126673	237	18649	0.968718	15119	0.010563	0.013029	0.000049
species	Rahnella inusitata	58169	311	30417	0.964464	27198	0.010373	0.011600	0.000043
species	Rhizobium rhizoryzae	451876	382	39639	0.968897	36447	0.010581	0.011508	0.000043
species	Massilia forsythiae	2728020	307	28160	0.970408	27888	0.011285	0.011396	0.000043
species	Gallionella capsiferriformans	370405	236	29503	0.967775	29464	0.011267	0.011282	0.000042
species	Microbacterium terricola	344163	158	13229	0.966265	13115	0.011037	0.011133	0.000042
species	Marisediminicola antarctica	674079	216	21342	0.969172	21252	0.011075	0.011122	0.000042
species	Agromyces aureus	453304	217	18532	0.961094	13406	0.008026	0.011094	0.000042
species	Dactylosporangium fulvum	53359	428	38071	0.974153	37865	0.010958	0.011018	0.000041
species	Lacrimispora sphenoides	29370	391	46926	0.968173	46326	0.010831	0.010971	0.000041
species	Terrihabitans soli	708113	219	22475	0.967484	22349	0.010838	0.010899	0.000041
species	Sulfuricella denitrificans	649841	233	25772	0.963110	20378	0.008268	0.010456	0.000039
species	Marmoricola scoriae	642780	162	13550	0.967757	13550	0.010374	0.010374	0.000039
species	Ferribacterium limneticum	76259	238	26924	0.951009	26924	0.005644	0.010299	0.000039
species	Pseudoduganella umbonata	864828	262	25873	0.965700	22396	0.008767	0.010128	0.000038
species	Solidesulfovibrio carbinolicus	296842	151	13987	0.962261	13987	0.010111	0.010111	0.000038
species	Diaphorobacter ruginosibacter	1715720	270	27033	0.970636	27033	0.010106	0.010106	0.000038
species	Stutzerimonas decontaminans	3022791	121	9945	0.952722	8426	0.008234	0.009718	0.000036
species	Martelella endophytica	1486262	249	25413	0.969526	25113	0.009344	0.009455	0.000035
species	Mycolicibacterium aubagnense	319707	281	23302	0.967959	18160	0.007213	0.009256	0.000035
species	Rhodospirillum centenum	34018	216	19922	0.964997	19637	0.009069	0.009200	0.000034
species	Pikeienuella piscinae	2748098	242	23976	0.966601	23920	0.008860	0.008880	0.000033
species	Leadbetterella byssophila	316068	236	31776	0.964652	31776	0.008714	0.008714	0.000033
species	Thioclava nitratireducens	1915078	131	14272	0.961773	13761	0.008263	0.008709	0.000033
species	Pseudomonas hamedanensis	2745504	104	9445	0.954950	9445	0.008419	0.008419	0.000032
species	Pseudomonas phytophila	2867264	270	28638	0.965872	28417	0.008155	0.008218	0.000031
species	Caulobacter mirabilis	69666	194	17095	0.966384	17095	0.007776	0.007776	0.000029
species	Ancylobacter polymorphus	223390	159	15496	0.952233	12448	0.005691	0.007084	0.000027
species	Rhodovastum atsumiense	504468	257	28730	0.956239	20667	0.004931	0.006855	0.000026
species	Magnetospirillum magneticum	84159	154	15194	0.961666	15194	0.006846	0.006846	0.000026
species	Sideroxydans lithotrophicus	63745	125	13015	0.953868	13015	0.006528	0.006528	0.000024
species	Hyphomicrobium nitrativorans	1427356	140	15669	0.955025	15462	0.005949	0.006029	0.000023
species	Urbifossiella limnaea	2528023	238	22335	0.960698	22335	0.004924	0.004924	0.000018
species	Melittangium boletus	83453	220	22736	0.955710	22736	0.004149	0.004149	0.000016
